Cover,Intrusion_Switch,WLAN_Card,Front_Bezel,Expansion_Card,Memory_Card,CoinCell_Battery,Hard_Drive,Optical_Drive,Power_Supply,Heat_Sink_Assembly,Processor,Processor_Socket,System_Fan,Thermal_Sensor,Power_Switch,IO_Panel,System_Board,Screws,Grommets,Power_Cable,Data_Cable,WLAN_Cable,4pin_Power_Cable,8pin_Power_Cable,Fan_Cable,Captive_Screws,Thermal_Sensor_Cable,USB_Cable,N_A
,,,,,,,,,10744,11744,12744,13744,14744,15744,16744,17744,18744,19744,20744,21744,22744,23744,24744,25744,26744,27744,28744,29744,0
,,,,,,,,,10745,11745,12745,13745,14745,15745,16745,17745,18745,19745,20745,21745,22745,23745,24745,25745,26745,27745,28745,29745,0
,,,,,,,,,10746,11746,12746,13746,14746,15746,16746,17746,18746,19746,20746,21746,22746,23746,24746,25746,26746,27746,28746,29746,0
,,,,,,,,,10747,11747,12747,13747,14747,15747,16747,17747,18747,19747,20747,21747,22747,23747,24747,25747,26747,27747,28747,29747,0
,,,,,,,,,10748,11748,12748,13748,14748,15748,16748,17748,18748,19748,20748,21748,22748,23748,24748,25748,26748,27748,28748,29748,0
,,,,,,,,,10749,11749,12749,13749,14749,15749,16749,17749,18749,19749,20749,21749,22749,23749,24749,25749,26749,27749,28749,29749,0
,,,,,,,,,10750,11750,12750,13750,14750,15750,16750,17750,18750,19750,20750,21750,22750,23750,24750,25750,26750,27750,28750,29750,0
,,,,,,,,,10751,11751,12751,13751,14751,15751,16751,17751,18751,19751,20751,21751,22751,23751,24751,25751,26751,27751,28751,29751,0
,,,,,,,,,10752,11752,12752,13752,14752,15752,16752,17752,18752,19752,20752,21752,22752,23752,24752,25752,26752,27752,28752,29752,0
,,,,,,,,,10753,11753,12753,13753,14753,15753,16753,17753,18753,19753,20753,21753,22753,23753,24753,25753,26753,27753,28753,29753,0
,,,,,,,,,10754,11754,12754,13754,14754,15754,16754,17754,18754,19754,20754,21754,22754,23754,24754,25754,26754,27754,28754,29754,0
,,,,,,,,,10755,11755,12755,13755,14755,15755,16755,17755,18755,19755,20755,21755,22755,23755,24755,25755,26755,27755,28755,29755,0
,,,,,,,,,10756,11756,12756,13756,14756,15756,16756,17756,18756,19756,20756,21756,22756,23756,24756,25756,26756,27756,28756,29756,0
,,,,,,,,,10757,11757,12757,13757,14757,15757,16757,17757,18757,19757,20757,21757,22757,23757,24757,25757,26757,27757,28757,29757,0
,,,,,,,,,10758,11758,12758,13758,14758,15758,16758,17758,18758,19758,20758,21758,22758,23758,24758,25758,26758,27758,28758,29758,0
,,,,,,,,,10759,11759,12759,13759,14759,15759,16759,17759,18759,19759,20759,21759,22759,23759,24759,25759,26759,27759,28759,29759,0
,,,,,,,,,10760,11760,12760,13760,14760,15760,16760,17760,18760,19760,20760,21760,22760,23760,24760,25760,26760,27760,28760,29760,0
,,,,,,,,,10761,11761,12761,13761,14761,15761,16761,17761,18761,19761,20761,21761,22761,23761,24761,25761,26761,27761,28761,29761,0
,,,,,,,,,10762,11762,12762,13762,14762,15762,16762,17762,18762,19762,20762,21762,22762,23762,24762,25762,26762,27762,28762,29762,0
,,,,,,,,,10763,11763,12763,13763,14763,15763,16763,17763,18763,19763,20763,21763,22763,23763,24763,25763,26763,27763,28763,29763,0
,,,,,,,,,10764,11764,12764,13764,14764,15764,16764,17764,18764,19764,20764,21764,22764,23764,24764,25764,26764,27764,28764,29764,0
,,,,,,,,,10765,11765,12765,13765,14765,15765,16765,17765,18765,19765,20765,21765,22765,23765,24765,25765,26765,27765,28765,29765,0
,,,,,,,,,10766,11766,12766,13766,14766,15766,16766,17766,18766,19766,20766,21766,22766,23766,24766,25766,26766,27766,28766,29766,0
,,,,,,,,,10767,11767,12767,13767,14767,15767,16767,17767,18767,19767,20767,21767,22767,23767,24767,25767,26767,27767,28767,29767,0
,,,,,,,,,10768,11768,12768,13768,14768,15768,16768,17768,18768,19768,20768,21768,22768,23768,24768,25768,26768,27768,28768,29768,0
,,,,,,,,,10769,11769,12769,13769,14769,15769,16769,17769,18769,19769,20769,21769,22769,23769,24769,25769,26769,27769,28769,29769,0
,,,,,,,,,10770,11770,12770,13770,14770,15770,16770,17770,18770,19770,20770,21770,22770,23770,24770,25770,26770,27770,28770,29770,0
,,,,,,,,,10771,11771,12771,13771,14771,15771,16771,17771,18771,19771,20771,21771,22771,23771,24771,25771,26771,27771,28771,29771,0
,,,,,,,,,10772,11772,12772,13772,14772,15772,16772,17772,18772,19772,20772,21772,22772,23772,24772,25772,26772,27772,28772,29772,0
,,,,,,,,,10773,11773,12773,13773,14773,15773,16773,17773,18773,19773,20773,21773,22773,23773,24773,25773,26773,27773,28773,29773,0
,,,,,,,,,10774,11774,12774,13774,14774,15774,16774,17774,18774,19774,20774,21774,22774,23774,24774,25774,26774,27774,28774,29774,0
,,,,,,,,,10775,11775,12775,13775,14775,15775,16775,17775,18775,19775,20775,21775,22775,23775,24775,25775,26775,27775,28775,29775,0
,,,,,,,,,10776,11776,12776,13776,14776,15776,16776,17776,18776,19776,20776,21776,22776,23776,24776,25776,26776,27776,28776,29776,0
,,,,,,,,,10777,11777,12777,13777,14777,15777,16777,17777,18777,19777,20777,21777,22777,23777,24777,25777,26777,27777,28777,29777,0
,,,,,,,,,10778,11778,12778,13778,14778,15778,16778,17778,18778,19778,20778,21778,22778,23778,24778,25778,26778,27778,28778,29778,0
,,,,,,,,,10779,11779,12779,13779,14779,15779,16779,17779,18779,19779,20779,21779,22779,23779,24779,25779,26779,27779,28779,29779,0
,,,,,,,,,10780,11780,12780,13780,14780,15780,16780,17780,18780,19780,20780,21780,22780,23780,24780,25780,26780,27780,28780,29780,0
,,,,,,,,,10781,11781,12781,13781,14781,15781,16781,17781,18781,19781,20781,21781,22781,23781,24781,25781,26781,27781,28781,29781,0
,,,,,,,,,10782,11782,12782,13782,14782,15782,16782,17782,18782,19782,20782,21782,22782,23782,24782,25782,26782,27782,28782,29782,0
,,,,,,,,,10783,11783,12783,13783,14783,15783,16783,17783,18783,19783,20783,21783,22783,23783,24783,25783,26783,27783,28783,29783,0
,,,,,,,,,10784,11784,12784,13784,14784,15784,16784,17784,18784,19784,20784,21784,22784,23784,24784,25784,26784,27784,28784,29784,0
,,,,,,,,,10785,11785,12785,13785,14785,15785,16785,17785,18785,19785,20785,21785,22785,23785,24785,25785,26785,27785,28785,29785,0
,,,,,,,,,10786,11786,12786,13786,14786,15786,16786,17786,18786,19786,20786,21786,22786,23786,24786,25786,26786,27786,28786,29786,0
,,,,,,,,,10787,11787,12787,13787,14787,15787,16787,17787,18787,19787,20787,21787,22787,23787,24787,25787,26787,27787,28787,29787,0
,,,,,,,,,10788,11788,12788,13788,14788,15788,16788,17788,18788,19788,20788,21788,22788,23788,24788,25788,26788,27788,28788,29788,0
,,,,,,,,,10789,11789,12789,13789,14789,15789,16789,17789,18789,19789,20789,21789,22789,23789,24789,25789,26789,27789,28789,29789,0
,,,,,,,,,10790,11790,12790,13790,14790,15790,16790,17790,18790,19790,20790,21790,22790,23790,24790,25790,26790,27790,28790,29790,0
,,,,,,,,,10791,11791,12791,13791,14791,15791,16791,17791,18791,19791,20791,21791,22791,23791,24791,25791,26791,27791,28791,29791,0
,,,,,,,,,10792,11792,12792,13792,14792,15792,16792,17792,18792,19792,20792,21792,22792,23792,24792,25792,26792,27792,28792,29792,0
,,,,,,,,,10793,11793,12793,13793,14793,15793,16793,17793,18793,19793,20793,21793,22793,23793,24793,25793,26793,27793,28793,29793,0
,,,,,,,,,10794,11794,12794,13794,14794,15794,16794,17794,18794,19794,20794,21794,22794,23794,24794,25794,26794,27794,28794,29794,0
,,,,,,,,,10795,11795,12795,13795,14795,15795,16795,17795,18795,19795,20795,21795,22795,23795,24795,25795,26795,27795,28795,29795,0
,,,,,,,,,10796,11796,12796,13796,14796,15796,16796,17796,18796,19796,20796,21796,22796,23796,24796,25796,26796,27796,28796,29796,0
,,,,,,,,,10797,11797,12797,13797,14797,15797,16797,17797,18797,19797,20797,21797,22797,23797,24797,25797,26797,27797,28797,29797,0
,,,,,,,,,10798,11798,12798,13798,14798,15798,16798,17798,18798,19798,20798,21798,22798,23798,24798,25798,26798,27798,28798,29798,0
,,,,,,,,,10799,11799,12799,13799,14799,15799,16799,17799,18799,19799,20799,21799,22799,23799,24799,25799,26799,27799,28799,29799,0
,,,,,,,,,10800,11800,12800,13800,14800,15800,16800,17800,18800,19800,20800,21800,22800,23800,24800,25800,26800,27800,28800,29800,0
,,,,,,,,,10801,11801,12801,13801,14801,15801,16801,17801,18801,19801,20801,21801,22801,23801,24801,25801,26801,27801,28801,29801,0
,,,,,,,,,10802,11802,12802,13802,14802,15802,16802,17802,18802,19802,20802,21802,22802,23802,24802,25802,26802,27802,28802,29802,0
,,,,,,,,,10803,11803,12803,13803,14803,15803,16803,17803,18803,19803,20803,21803,22803,23803,24803,25803,26803,27803,28803,29803,0
,,,,,,,,,10804,11804,12804,13804,14804,15804,16804,17804,18804,19804,20804,21804,22804,23804,24804,25804,26804,27804,28804,29804,0
,,,,,,,,,10805,11805,12805,13805,14805,15805,16805,17805,18805,19805,20805,21805,22805,23805,24805,25805,26805,27805,28805,29805,0
,,,,,,,,,10806,11806,12806,13806,14806,15806,16806,17806,18806,19806,20806,21806,22806,23806,24806,25806,26806,27806,28806,29806,0
,,,,,,,,,10807,11807,12807,13807,14807,15807,16807,17807,18807,19807,20807,21807,22807,23807,24807,25807,26807,27807,28807,29807,0
,,,,,,,,,10808,11808,12808,13808,14808,15808,16808,17808,18808,19808,20808,21808,22808,23808,24808,25808,26808,27808,28808,29808,0
,,,,,,,,,10809,11809,12809,13809,14809,15809,16809,17809,18809,19809,20809,21809,22809,23809,24809,25809,26809,27809,28809,29809,0
,,,,,,,,,10810,11810,12810,13810,14810,15810,16810,17810,18810,19810,20810,21810,22810,23810,24810,25810,26810,27810,28810,29810,0
,,,,,,,,,10811,11811,12811,13811,14811,15811,16811,17811,18811,19811,20811,21811,22811,23811,24811,25811,26811,27811,28811,29811,0
,,,,,,,,,10812,11812,12812,13812,14812,15812,16812,17812,18812,19812,20812,21812,22812,23812,24812,25812,26812,27812,28812,29812,0
,,,,,,,,,10813,11813,12813,13813,14813,15813,16813,17813,18813,19813,20813,21813,22813,23813,24813,25813,26813,27813,28813,29813,0
,,,,,,,,,10814,11814,12814,13814,14814,15814,16814,17814,18814,19814,20814,21814,22814,23814,24814,25814,26814,27814,28814,29814,0
,,,,,,,,,10815,11815,12815,13815,14815,15815,16815,17815,18815,19815,20815,21815,22815,23815,24815,25815,26815,27815,28815,29815,0
,,,,,,,,,10816,11816,12816,13816,14816,15816,16816,17816,18816,19816,20816,21816,22816,23816,24816,25816,26816,27816,28816,29816,0
,,,,,,,,,10817,11817,12817,13817,14817,15817,16817,17817,18817,19817,20817,21817,22817,23817,24817,25817,26817,27817,28817,29817,0
,,,,,,,,,10818,11818,12818,13818,14818,15818,16818,17818,18818,19818,20818,21818,22818,23818,24818,25818,26818,27818,28818,29818,0
,,,,,,,,,10819,11819,12819,13819,14819,15819,16819,17819,18819,19819,20819,21819,22819,23819,24819,25819,26819,27819,28819,29819,0
,,,,,,,,,10820,11820,12820,13820,14820,15820,16820,17820,18820,19820,20820,21820,22820,23820,24820,25820,26820,27820,28820,29820,0
,,,,,,,,,10821,11821,12821,13821,14821,15821,16821,17821,18821,19821,20821,21821,22821,23821,24821,25821,26821,27821,28821,29821,0
,,,,,,,,,10822,11822,12822,13822,14822,15822,16822,17822,18822,19822,20822,21822,22822,23822,24822,25822,26822,27822,28822,29822,0
,,,,,,,,,10823,11823,12823,13823,14823,15823,16823,17823,18823,19823,20823,21823,22823,23823,24823,25823,26823,27823,28823,29823,0
,,,,,,,,,10824,11824,12824,13824,14824,15824,16824,17824,18824,19824,20824,21824,22824,23824,24824,25824,26824,27824,28824,29824,0
,,,,,,,,,10825,11825,12825,13825,14825,15825,16825,17825,18825,19825,20825,21825,22825,23825,24825,25825,26825,27825,28825,29825,0
,,,,,,,,,10826,11826,12826,13826,14826,15826,16826,17826,18826,19826,20826,21826,22826,23826,24826,25826,26826,27826,28826,29826,0
,,,,,,,,,10827,11827,12827,13827,14827,15827,16827,17827,18827,19827,20827,21827,22827,23827,24827,25827,26827,27827,28827,29827,0
,,,,,,,,,10828,11828,12828,13828,14828,15828,16828,17828,18828,19828,20828,21828,22828,23828,24828,25828,26828,27828,28828,29828,0
,,,,,,,,,10829,11829,12829,13829,14829,15829,16829,17829,18829,19829,20829,21829,22829,23829,24829,25829,26829,27829,28829,29829,0
,,,,,,,,,10830,11830,12830,13830,14830,15830,16830,17830,18830,19830,20830,21830,22830,23830,24830,25830,26830,27830,28830,29830,0
,,,,,,,,,10831,11831,12831,13831,14831,15831,16831,17831,18831,19831,20831,21831,22831,23831,24831,25831,26831,27831,28831,29831,0
,,,,,,,,,10832,11832,12832,13832,14832,15832,16832,17832,18832,19832,20832,21832,22832,23832,24832,25832,26832,27832,28832,29832,0
,,,,,,,,,10833,11833,12833,13833,14833,15833,16833,17833,18833,19833,20833,21833,22833,23833,24833,25833,26833,27833,28833,29833,0
,,,,,,,,,10834,11834,12834,13834,14834,15834,16834,17834,18834,19834,20834,21834,22834,23834,24834,25834,26834,27834,28834,29834,0
,,,,,,,,,10835,11835,12835,13835,14835,15835,16835,17835,18835,19835,20835,21835,22835,23835,24835,25835,26835,27835,28835,29835,0
,,,,,,,,,10836,11836,12836,13836,14836,15836,16836,17836,18836,19836,20836,21836,22836,23836,24836,25836,26836,27836,28836,29836,0
,,,,,,,,,10837,11837,12837,13837,14837,15837,16837,17837,18837,19837,20837,21837,22837,23837,24837,25837,26837,27837,28837,29837,0
,,,,,,,,,10838,11838,12838,13838,14838,15838,16838,17838,18838,19838,20838,21838,22838,23838,24838,25838,26838,27838,28838,29838,0
,,,,,,,,,10839,11839,12839,13839,14839,15839,16839,17839,18839,19839,20839,21839,22839,23839,24839,25839,26839,27839,28839,29839,0
,,,,,,,,,10840,11840,12840,13840,14840,15840,16840,17840,18840,19840,20840,21840,22840,23840,24840,25840,26840,27840,28840,29840,0
,,,,,,,,,10841,11841,12841,13841,14841,15841,16841,17841,18841,19841,20841,21841,22841,23841,24841,25841,26841,27841,28841,29841,0
,,,,,,,,,10842,11842,12842,13842,14842,15842,16842,17842,18842,19842,20842,21842,22842,23842,24842,25842,26842,27842,28842,29842,0
,,,,,,,,,10843,11843,12843,13843,14843,15843,16843,17843,18843,19843,20843,21843,22843,23843,24843,25843,26843,27843,28843,29843,0
,,,,,,,,,10844,11844,12844,13844,14844,15844,16844,17844,18844,19844,20844,21844,22844,23844,24844,25844,26844,27844,28844,29844,0
,,,,,,,,,10845,11845,12845,13845,14845,15845,16845,17845,18845,19845,20845,21845,22845,23845,24845,25845,26845,27845,28845,29845,0
,,,,,,,,,10846,11846,12846,13846,14846,15846,16846,17846,18846,19846,20846,21846,22846,23846,24846,25846,26846,27846,28846,29846,0
,,,,,,,,,10847,11847,12847,13847,14847,15847,16847,17847,18847,19847,20847,21847,22847,23847,24847,25847,26847,27847,28847,29847,0
,,,,,,,,,10848,11848,12848,13848,14848,15848,16848,17848,18848,19848,20848,21848,22848,23848,24848,25848,26848,27848,28848,29848,0
,,,,,,,,,10849,11849,12849,13849,14849,15849,16849,17849,18849,19849,20849,21849,22849,23849,24849,25849,26849,27849,28849,29849,0
,,,,,,,,,10850,11850,12850,13850,14850,15850,16850,17850,18850,19850,20850,21850,22850,23850,24850,25850,26850,27850,28850,29850,0
,,,,,,,,,10851,11851,12851,13851,14851,15851,16851,17851,18851,19851,20851,21851,22851,23851,24851,25851,26851,27851,28851,29851,0
,,,,,,,,,10852,11852,12852,13852,14852,15852,16852,17852,18852,19852,20852,21852,22852,23852,24852,25852,26852,27852,28852,29852,0
,,,,,,,,,10853,11853,12853,13853,14853,15853,16853,17853,18853,19853,20853,21853,22853,23853,24853,25853,26853,27853,28853,29853,0
,,,,,,,,,10854,11854,12854,13854,14854,15854,16854,17854,18854,19854,20854,21854,22854,23854,24854,25854,26854,27854,28854,29854,0
,,,,,,,,,10855,11855,12855,13855,14855,15855,16855,17855,18855,19855,20855,21855,22855,23855,24855,25855,26855,27855,28855,29855,0
,,,,,,,,,10856,11856,12856,13856,14856,15856,16856,17856,18856,19856,20856,21856,22856,23856,24856,25856,26856,27856,28856,29856,0
,,,,,,,,,10857,11857,12857,13857,14857,15857,16857,17857,18857,19857,20857,21857,22857,23857,24857,25857,26857,27857,28857,29857,0
,,,,,,,,,10858,11858,12858,13858,14858,15858,16858,17858,18858,19858,20858,21858,22858,23858,24858,25858,26858,27858,28858,29858,0
,,,,,,,,,10859,11859,12859,13859,14859,15859,16859,17859,18859,19859,20859,21859,22859,23859,24859,25859,26859,27859,28859,29859,0
,,,,,,,,,10860,11860,12860,13860,14860,15860,16860,17860,18860,19860,20860,21860,22860,23860,24860,25860,26860,27860,28860,29860,0
,,,,,,,,,10861,11861,12861,13861,14861,15861,16861,17861,18861,19861,20861,21861,22861,23861,24861,25861,26861,27861,28861,29861,0
,,,,,,,,,10862,11862,12862,13862,14862,15862,16862,17862,18862,19862,20862,21862,22862,23862,24862,25862,26862,27862,28862,29862,0
,,,,,,,,,10863,11863,12863,13863,14863,15863,16863,17863,18863,19863,20863,21863,22863,23863,24863,25863,26863,27863,28863,29863,0
,,,,,,,,,10864,11864,12864,13864,14864,15864,16864,17864,18864,19864,20864,21864,22864,23864,24864,25864,26864,27864,28864,29864,0
,,,,,,,,,10865,11865,12865,13865,14865,15865,16865,17865,18865,19865,20865,21865,22865,23865,24865,25865,26865,27865,28865,29865,0
,,,,,,,,,10866,11866,12866,13866,14866,15866,16866,17866,18866,19866,20866,21866,22866,23866,24866,25866,26866,27866,28866,29866,0
,,,,,,,,,10867,11867,12867,13867,14867,15867,16867,17867,18867,19867,20867,21867,22867,23867,24867,25867,26867,27867,28867,29867,0
,,,,,,,,,10868,11868,12868,13868,14868,15868,16868,17868,18868,19868,20868,21868,22868,23868,24868,25868,26868,27868,28868,29868,0
,,,,,,,,,10869,11869,12869,13869,14869,15869,16869,17869,18869,19869,20869,21869,22869,23869,24869,25869,26869,27869,28869,29869,0
,,,,,,,,,10870,11870,12870,13870,14870,15870,16870,17870,18870,19870,20870,21870,22870,23870,24870,25870,26870,27870,28870,29870,0
,,,,,,,,,10871,11871,12871,13871,14871,15871,16871,17871,18871,19871,20871,21871,22871,23871,24871,25871,26871,27871,28871,29871,0
,,,,,,,,,10872,11872,12872,13872,14872,15872,16872,17872,18872,19872,20872,21872,22872,23872,24872,25872,26872,27872,28872,29872,0
,,,,,,,,,10873,11873,12873,13873,14873,15873,16873,17873,18873,19873,20873,21873,22873,23873,24873,25873,26873,27873,28873,29873,0
,,,,,,,,,10874,11874,12874,13874,14874,15874,16874,17874,18874,19874,20874,21874,22874,23874,24874,25874,26874,27874,28874,29874,0
,,,,,,,,,10875,11875,12875,13875,14875,15875,16875,17875,18875,19875,20875,21875,22875,23875,24875,25875,26875,27875,28875,29875,0
,,,,,,,,,10876,11876,12876,13876,14876,15876,16876,17876,18876,19876,20876,21876,22876,23876,24876,25876,26876,27876,28876,29876,0
,,,,,,,,,10877,11877,12877,13877,14877,15877,16877,17877,18877,19877,20877,21877,22877,23877,24877,25877,26877,27877,28877,29877,0
,,,,,,,,,10878,11878,12878,13878,14878,15878,16878,17878,18878,19878,20878,21878,22878,23878,24878,25878,26878,27878,28878,29878,0
,,,,,,,,,10879,11879,12879,13879,14879,15879,16879,17879,18879,19879,20879,21879,22879,23879,24879,25879,26879,27879,28879,29879,0
,,,,,,,,,10880,11880,12880,13880,14880,15880,16880,17880,18880,19880,20880,21880,22880,23880,24880,25880,26880,27880,28880,29880,0
,,,,,,,,,10881,11881,12881,13881,14881,15881,16881,17881,18881,19881,20881,21881,22881,23881,24881,25881,26881,27881,28881,29881,0
,,,,,,,,,10882,11882,12882,13882,14882,15882,16882,17882,18882,19882,20882,21882,22882,23882,24882,25882,26882,27882,28882,29882,0
,,,,,,,,,10883,11883,12883,13883,14883,15883,16883,17883,18883,19883,20883,21883,22883,23883,24883,25883,26883,27883,28883,29883,0
,,,,,,,,,10884,11884,12884,13884,14884,15884,16884,17884,18884,19884,20884,21884,22884,23884,24884,25884,26884,27884,28884,29884,0
,,,,,,,,,10885,11885,12885,13885,14885,15885,16885,17885,18885,19885,20885,21885,22885,23885,24885,25885,26885,27885,28885,29885,0
,,,,,,,,,10886,11886,12886,13886,14886,15886,16886,17886,18886,19886,20886,21886,22886,23886,24886,25886,26886,27886,28886,29886,0
,,,,,,,,,10887,11887,12887,13887,14887,15887,16887,17887,18887,19887,20887,21887,22887,23887,24887,25887,26887,27887,28887,29887,0
,,,,,,,,,10888,11888,12888,13888,14888,15888,16888,17888,18888,19888,20888,21888,22888,23888,24888,25888,26888,27888,28888,29888,0
,,,,,,,,,10889,11889,12889,13889,14889,15889,16889,17889,18889,19889,20889,21889,22889,23889,24889,25889,26889,27889,28889,29889,0
,,,,,,,,,10890,11890,12890,13890,14890,15890,16890,17890,18890,19890,20890,21890,22890,23890,24890,25890,26890,27890,28890,29890,0
,,,,,,,,,10891,11891,12891,13891,14891,15891,16891,17891,18891,19891,20891,21891,22891,23891,24891,25891,26891,27891,28891,29891,0
,,,,,,,,,10892,11892,12892,13892,14892,15892,16892,17892,18892,19892,20892,21892,22892,23892,24892,25892,26892,27892,28892,29892,0
,,,,,,,,,10893,11893,12893,13893,14893,15893,16893,17893,18893,19893,20893,21893,22893,23893,24893,25893,26893,27893,28893,29893,0
,,,,,,,,,10894,11894,12894,13894,14894,15894,16894,17894,18894,19894,20894,21894,22894,23894,24894,25894,26894,27894,28894,29894,0
,,,,,,,,,10895,11895,12895,13895,14895,15895,16895,17895,18895,19895,20895,21895,22895,23895,24895,25895,26895,27895,28895,29895,0
,,,,,,,,,10896,11896,12896,13896,14896,15896,16896,17896,18896,19896,20896,21896,22896,23896,24896,25896,26896,27896,28896,29896,0
,,,,,,,,,10897,11897,12897,13897,14897,15897,16897,17897,18897,19897,20897,21897,22897,23897,24897,25897,26897,27897,28897,29897,0
,,,,,,,,,10898,11898,12898,13898,14898,15898,16898,17898,18898,19898,20898,21898,22898,23898,24898,25898,26898,27898,28898,29898,0
,,,,,,,,,10899,11899,12899,13899,14899,15899,16899,17899,18899,19899,20899,21899,22899,23899,24899,25899,26899,27899,28899,29899,0
,,,,,,,,,10900,11900,12900,13900,14900,15900,16900,17900,18900,19900,20900,21900,22900,23900,24900,25900,26900,27900,28900,29900,0
,,,,,,,,,10901,11901,12901,13901,14901,15901,16901,17901,18901,19901,20901,21901,22901,23901,24901,25901,26901,27901,28901,29901,0
,,,,,,,,,10902,11902,12902,13902,14902,15902,16902,17902,18902,19902,20902,21902,22902,23902,24902,25902,26902,27902,28902,29902,0
,,,,,,,,,10903,11903,12903,13903,14903,15903,16903,17903,18903,19903,20903,21903,22903,23903,24903,25903,26903,27903,28903,29903,0
,,,,,,,,,10904,11904,12904,13904,14904,15904,16904,17904,18904,19904,20904,21904,22904,23904,24904,25904,26904,27904,28904,29904,0
,,,,,,,,,10905,11905,12905,13905,14905,15905,16905,17905,18905,19905,20905,21905,22905,23905,24905,25905,26905,27905,28905,29905,0
,,,,,,,,,10906,11906,12906,13906,14906,15906,16906,17906,18906,19906,20906,21906,22906,23906,24906,25906,26906,27906,28906,29906,0
,,,,,,,,,10907,11907,12907,13907,14907,15907,16907,17907,18907,19907,20907,21907,22907,23907,24907,25907,26907,27907,28907,29907,0
,,,,,,,,,10908,11908,12908,13908,14908,15908,16908,17908,18908,19908,20908,21908,22908,23908,24908,25908,26908,27908,28908,29908,0
,,,,,,,,,10909,11909,12909,13909,14909,15909,16909,17909,18909,19909,20909,21909,22909,23909,24909,25909,26909,27909,28909,29909,0
,,,,,,,,,10910,11910,12910,13910,14910,15910,16910,17910,18910,19910,20910,21910,22910,23910,24910,25910,26910,27910,28910,29910,0
,,,,,,,,,10911,11911,12911,13911,14911,15911,16911,17911,18911,19911,20911,21911,22911,23911,24911,25911,26911,27911,28911,29911,0
,,,,,,,,,10912,11912,12912,13912,14912,15912,16912,17912,18912,19912,20912,21912,22912,23912,24912,25912,26912,27912,28912,29912,0
,,,,,,,,,10913,11913,12913,13913,14913,15913,16913,17913,18913,19913,20913,21913,22913,23913,24913,25913,26913,27913,28913,29913,0
,,,,,,,,,10914,11914,12914,13914,14914,15914,16914,17914,18914,19914,20914,21914,22914,23914,24914,25914,26914,27914,28914,29914,0
,,,,,,,,,10915,11915,12915,13915,14915,15915,16915,17915,18915,19915,20915,21915,22915,23915,24915,25915,26915,27915,28915,29915,0
,,,,,,,,,10916,11916,12916,13916,14916,15916,16916,17916,18916,19916,20916,21916,22916,23916,24916,25916,26916,27916,28916,29916,0
,,,,,,,,,10917,11917,12917,13917,14917,15917,16917,17917,18917,19917,20917,21917,22917,23917,24917,25917,26917,27917,28917,29917,0
,,,,,,,,,10918,11918,12918,13918,14918,15918,16918,17918,18918,19918,20918,21918,22918,23918,24918,25918,26918,27918,28918,29918,0
,,,,,,,,,10919,11919,12919,13919,14919,15919,16919,17919,18919,19919,20919,21919,22919,23919,24919,25919,26919,27919,28919,29919,0
,,,,,,,,,10920,11920,12920,13920,14920,15920,16920,17920,18920,19920,20920,21920,22920,23920,24920,25920,26920,27920,28920,29920,0
,,,,,,,,,10921,11921,12921,13921,14921,15921,16921,17921,18921,19921,20921,21921,22921,23921,24921,25921,26921,27921,28921,29921,0
,,,,,,,,,10922,11922,12922,13922,14922,15922,16922,17922,18922,19922,20922,21922,22922,23922,24922,25922,26922,27922,28922,29922,0
,,,,,,,,,10923,11923,12923,13923,14923,15923,16923,17923,18923,19923,20923,21923,22923,23923,24923,25923,26923,27923,28923,29923,0
,,,,,,,,,10924,11924,12924,13924,14924,15924,16924,17924,18924,19924,20924,21924,22924,23924,24924,25924,26924,27924,28924,29924,0
,,,,,,,,,10925,11925,12925,13925,14925,15925,16925,17925,18925,19925,20925,21925,22925,23925,24925,25925,26925,27925,28925,29925,0
,,,,,,,,,10926,11926,12926,13926,14926,15926,16926,17926,18926,19926,20926,21926,22926,23926,24926,25926,26926,27926,28926,29926,0
,,,,,,,,,10927,11927,12927,13927,14927,15927,16927,17927,18927,19927,20927,21927,22927,23927,24927,25927,26927,27927,28927,29927,0
,,,,,,,,,10928,11928,12928,13928,14928,15928,16928,17928,18928,19928,20928,21928,22928,23928,24928,25928,26928,27928,28928,29928,0
,,,,,,,,,10929,11929,12929,13929,14929,15929,16929,17929,18929,19929,20929,21929,22929,23929,24929,25929,26929,27929,28929,29929,0
,,,,,,,,,10930,11930,12930,13930,14930,15930,16930,17930,18930,19930,20930,21930,22930,23930,24930,25930,26930,27930,28930,29930,0
,,,,,,,,,10931,11931,12931,13931,14931,15931,16931,17931,18931,19931,20931,21931,22931,23931,24931,25931,26931,27931,28931,29931,0
,,,,,,,,,10932,11932,12932,13932,14932,15932,16932,17932,18932,19932,20932,21932,22932,23932,24932,25932,26932,27932,28932,29932,0
,,,,,,,,,10933,11933,12933,13933,14933,15933,16933,17933,18933,19933,20933,21933,22933,23933,24933,25933,26933,27933,28933,29933,0
,,,,,,,,,10934,11934,12934,13934,14934,15934,16934,17934,18934,19934,20934,21934,22934,23934,24934,25934,26934,27934,28934,29934,0
,,,,,,,,,10935,11935,12935,13935,14935,15935,16935,17935,18935,19935,20935,21935,22935,23935,24935,25935,26935,27935,28935,29935,0
,,,,,,,,,10936,11936,12936,13936,14936,15936,16936,17936,18936,19936,20936,21936,22936,23936,24936,25936,26936,27936,28936,29936,0
